source,target,prediction
Michel Toulouse,Fred Glover,P
Michel Toulouse,Jitender S. Deogun,P
Krishnaiyan Thulasiraman,Fred Glover,P
Krishnaiyan Thulasiraman,Jitender S. Deogun,P
Fred Glover,Jitender S. Deogun,P
Karem A. Sakallah,Rob A. Rutenbar,P
Chris J. Myers,H. Peter Hofstee,P
Santosh Pande,J. Ramanujam,P
Feodor F. Dragan,Andrew B. Kahng,P
Feodor F. Dragan,Ion I. Mandoiu,P
Feodor F. Dragan,Sudhakar Muddu,P
Feodor F. Dragan,Alexander Zelikovsky,P
Andrew B. Kahng,Ion I. Mandoiu,P
Ion I. Mandoiu,Sudhakar Muddu,P
Sudhakar Muddu,Alexander Zelikovsky,P
Darko Kirovski,Marios C. Papaefthymiou,P
Andrew B. Kahng,William H. Mangione-Smith,P
Andrew B. Kahng,Miodrag Potkonjak,P
William H. Mangione-Smith,Igor L. Markov,P
Igor L. Markov,Miodrag Potkonjak,P
Luca P. Carloni,Kenneth L. McMillan,P
Kenneth L. McMillan,Alberto L. Sangiovanni-Vincentelli,P
Khurram Muhammad,Kaushik Roy 0001,P
Francky Catthoor,Ahmed Hemani,P
Lawrence T. Pileggi,Salil Raje,P
Luca Benini,Peter W. Glynn,P
Peter W. Glynn,Giovanni De Micheli,P
Marios C. Papaefthymiou,Eby G. Friedman,P
Mariagiovanna Sami,Cristina Silvano,P
Bhargab B. Bhattacharya,Michael Gössel,P
Bhargab B. Bhattacharya,Krishnendu Chakrabarty,P
Michael Gössel,Krishnendu Chakrabarty,P
Sandy Irani,Rajesh K. Gupta 0001,P
Abhijit Chatterjee,Yervant Zorian,P
Hiroshi Takahashi,Kewal K. Saluja,P
Andrew B. Kahng,Dirk Stroobandt,P
Xiaoyu Song,El Mostapha Aboulhamid,P
Anton L. Fuhrmann,L. Miguel Encarnação,P
Anton L. Fuhrmann,Werner Purgathofer,P
Zsolt Szalavári,L. Miguel Encarnação,P
Zsolt Szalavári,Werner Purgathofer,P
L. Miguel Encarnação,Michael Gervautz,P
L. Miguel Encarnação,Werner Purgathofer,P
Michael Gervautz,Werner Purgathofer,P
Christian Babski,Tolga K. Capin,P
Christian Babski,Laurent Moccozet,P
Kohtaro Ohba,Kiyoshi Komoriya,P
Kohtaro Ohba,Kunikatsu Takase,P
Kiyoshi Komoriya,Kunikatsu Takase,P
Kunikatsu Takase,Kazuo Tanie,P
Mihran Tuceryan,Nassir Navab,P
Jon Crowcroft,Mel Slater,P
Vincent Hayward,Thomas Steffen,P
Mark Billinghurst,Hirokazu Kato,P
Doug A. Bowman,Donald B. Johnson,P
Donald B. Johnson,Larry F. Hodges,P
T. Todd Elvins,David Kirsh,P
Anthony Steed,Chris Greenhalgh,P
Michitaka Hirose,Yuichi Ohta,P
Michitaka Hirose,Steven Feiner,P
Yuichi Ohta,Steven Feiner,P
Ned Chapin,Joanne E. Hale,P
Ned Chapin,Juan F. Ramil,P
Joanne E. Hale,Juan F. Ramil,P
Hongji Yang,Baowen Xu,P
Mark John Taylor,J. Sheehan,P
Ned Chapin,Aniello Cimitile,P
Malcolm Munro,Yong Rae Kwon,P
Jian Liu,Eugene Shragowitz,P
Jian Liu,Wei-Tek Tsai,P
Eugene Shragowitz,Wei-Tek Tsai,P
Sally I. McClean,Michael Hatzopoulos,P
Bryan W. Scotney,Michael Hatzopoulos,P
David A. Bell,Michael Hatzopoulos,P
Timothy W. Finin,Manolis Koubarakis,P
Eunice E. Santos,Eugene Santos Jr.,P
Cris Koutsougeras,Bill P. Buckles,P
Jung-Hoon Lee,Charles C. Weems,P
Shin-Dug Kim,Charles C. Weems,P
Mahmut T. Kandemir,Mary Jane Irwin,P
Mahmut T. Kandemir,Mario Wolczko,P
Mary Jane Irwin,Mario Wolczko,P
Bruce L. Jacob,Shuvra S. Bhattacharyya,P
Etienne de Klerk,Dmitrii V. Pasechnik,P
Francisco Facchinei,Laura Palagi,P
Joseph Cheriyan,R. Ravi 0001,P
Joseph Cheriyan,S. Subramanian,P
R. Ravi 0001,S. Subramanian,P
Aharon Ben-Tal,Cees Roos,P
Arkadi Nemirovski,Cees Roos,P
Yair Censor,Gabor T. Herman,P
Jonathan Eckstein,Carlos Humes Jr.,P
Zhi-Quan Luo,Éloi Bossé,P
Timothy N. Davidson,Éloi Bossé,P
Kon Max Wong,Éloi Bossé,P
Roger Fletcher,Philippe L. Toint,P
Abderrahim Jourani,Jirí V. Outrata,P
Stephen C. Billups,Layne T. Watson,P
Kim-Chuan Toh,Masakazu Kojima,P
X. Q. Yang,X. X. Huang,P
Jaroslav Haslinger,Michal Kocvara,P
Jaroslav Haslinger,Jirí V. Outrata,P
Michal Kocvara,Jirí V. Outrata,P
Yun-Bin Zhao,Duan Li 0002,P
Masakazu Kojima,Kazuo Murota,P
Roger Fletcher,Nicholas I. M. Gould,P
Rudolf Müller,Andreas S. Schulz,P
Etienne de Klerk,Cees Roos,P
Asen L. Dontchev,Houduo Qi,P
Asen L. Dontchev,Liqun Qi 0001,P
Kim-Chuan Toh,Gongyun Zhao,P
Kim-Chuan Toh,Jie Sun 0001,P
R. Julian R. Abel,Gennian Ge,P
Frank E. Bennett,Gennian Ge,P
Charles J. Colbourn,Esther R. Lamken,P
Charles J. Colbourn,W. H. Mills,P
Esther R. Lamken,Alan C. H. Ling,P
Alan C. H. Ling,W. H. Mills,P
Gennian Ge,Rolf S. Rees,P
Zvonimir Janko,Hadi Kharaghani,P
Hadi Kharaghani,Vladimir D. Tonchev,P
Charles J. Colbourn,G. H. John van Rees,P
Igor E. Shparlinski,Joseph H. Silverman,P
Claude Carlet,Yuriy Tarannikov,P
Iiro S. Honkala,Andrew Klapper,P
Michael Drmota,Daniel Panario,P
Fang-Wei Fu,Victor K. Wei,P
Frantisek Franek,Mike J. Grannell,P
K. T. Arasu,Warwick de Launey,P
Warwick de Launey,Siu Lun Ma,P
Mariko Hagita,Bernhard Schmidt 0001,P
Andries E. Brouwer,Stoyan N. Kapralov,P
Stoyan N. Kapralov,Patric R. J. Östergård,P
R. Julian R. Abel,Iliya Bluskov,P
Iliya Bluskov,Malcolm Greig,P
Carlo Blundo,Annalisa De Bonis,P
Annalisa De Bonis,Alfredo De Santis,P
Simeon Ball,Ivan N. Landjev,P
Simeon Ball,Harold N. Ward,P
Ivan N. Landjev,Harold N. Ward,P
Gabriele Nebe,Eric M. Rains,P
Gabriele Nebe,Neil J. A. Sloane,P
Marialuisa J. de Resmini,Dina Ghinelli,P
Dina Ghinelli,Dieter Jungnickel,P
K. T. Arasu,Yu Qing Chen,P
Amir K. Khandani,Morteza Esmaeili,P
Masaaki Harada,Christos Koukouvinos,P
Yanxun Chang,Ying Miao,P
Jesse L. Barlow,Michael W. Berry,P
Jesse L. Barlow,Hongyuan Zha,P
Michael W. Berry,Hongyuan Zha,P
Paolo Costantini,Rida T. Farouki,P
Rida T. Farouki,Carla Manni,P
Jaime Gutierrez 0001,Josef Schicho,P
Falai Chen,Jianmin Zheng,P
Juan Manuel Peña,Javier Sánchez-Reyes,P
Ralph R. Martin,Adrian Bowyer,P
Ralph R. Martin,Guojin Wang,P
Adrian Bowyer,Guojin Wang,P
Deok-Soo Kim,Kokichi Sugihara,P
Gábor Renner,Tamás Várady,P
Wenping Wang,Myung-Soo Kim,P
Guoliang Xu,Robert J. Holt,P
Guoliang Xu,Arun N. Netravali,P
Serena Morigi,Martin Rumpf,P
Rida T. Farouki,Helmut Pottmann,P
Pierre-Jean Laurent,Paul Sablonnière,P
Xiuzi Ye,James H. Anderson,P
Eng-Wee Chionh,Thomas W. Sederberg,P
Xi-Ren Cao,Alessandro Giua,P
Xi-Ren Cao,Walter Murray Wonham,P
Xi-Ren Cao,Jan H. van Schuppen,P
Alessandro Giua,Walter Murray Wonham,P
Alessandro Giua,Jan H. van Schuppen,P
Walter Murray Wonham,Jan H. van Schuppen,P
Bruno Tuffin,Kishor S. Trivedi,P
Yong Liu,Weibo Gong,P
Yorai Wardi,Benjamin Melamed,P
Michael C. Fu,Xiaolan Xie,P
Matteo Sereno,Andrea Bobbio,P
Angela Di Febbraro,Alessandro Giua,P
Angela Di Febbraro,Giuseppe Menga,P
William R. Hersh,Andrew Turpin,P
Gary Geunbae Lee,Jungyun Seo,P
Michael W. Berry,Padma Raghavan,P
Evangelos Triantaphyllou,Donald H. Kraft,P
Padmini Srinivasan,Donald H. Kraft,P
Padmini Srinivasan,Jianhua Chen,P
Donald H. Kraft,Jianhua Chen,P
James Allan,Donald Byrd,P
David C. Blair,Steven O. Kimbrough,P
Christopher S. G. Khoo,Sung-Hyon Myaeng,P
Abby Goodrum,Katherine W. McCain,P
Abby Goodrum,Steve Lawrence,P
Abby Goodrum,C. Lee Giles,P
Katherine W. McCain,Steve Lawrence,P
Katherine W. McCain,C. Lee Giles,P
William J. Welch,S. Stanley Young,P
Ta-Hsin Li,Melvin J. Hinich,P
Nicholas J. Higham,Charles S. Kenney,P
Nicholas J. Higham,Alan J. Laub,P
Owe Axelsson,Ben Polman,P
Peter Benner,Heike Faßbender,P
Volker Mehrmann,Petko Hr. Petkov,P
Ivo Marek,Daniel B. Szyld,P
Shivkumar Chandrasekaran,Ming Gu 0002,P
Ming Gu 0002,Ali H. Sayed,P
Gerhard Freiling,Volker Mehrmann,P
Bryan L. Shader,Suk-Geun Hwang,P
Josep M. Brunat,Antonio Montes,P
Tugrul Dayar,Jean-Michel Fourneau,P
Eleftherios Kofidis,Phillip A. Regalia,P
Charles R. Johnson,Pauline van den Driessche,P
Wen-Wei Lin,Ji-Guang Sun,P
Raymond H. Chan,Gabriele Steidl,P
Amos Ron,Kim-Chuan Toh,P
Zuowei Shen,Kim-Chuan Toh,P
Peter Arbenz,Zlatko Drmac,P
Peter Benner,Volker Mehrmann,P
Wolf-Fritz Riekert,Myra Spiliopoulou,P
Oliver Günther,Myra Spiliopoulou,P
Rajeev Alur,Kousha Etessami,P
Rajeev Alur,Salvatore La Torre,P
Kousha Etessami,Salvatore La Torre,P
Kousha Etessami,Doron A. Peled,P
Salvatore La Torre,Doron A. Peled,P
Maurice Bruynooghe,V. Wiktor Marek,P
Luigia Carlucci Aiello,Fabio Massacci,P
Nada Lavrac,Peter A. Flach,P
Samuel R. Buss,Bruce M. Kapron,P
Gerald Lüttgen,Michael Mendler,P
Krzysztof R. Apt,Antonis C. Kakas,P
Krzysztof R. Apt,Fariba Sadri,P
Antonis C. Kakas,Fariba Sadri,P
Piero A. Bonatti,Nicola Olivetti,P
Georg Gottlob,Erich Grädel,P
Erich Grädel,Helmut Veith,P
Vladimir Lifschitz,Agustín Valverde,P
Martín Abadi,Leonid Libkin,P
Martín Abadi,Frank Pfenning,P
Leonid Libkin,Frank Pfenning,P
André Longtin,Shunsuke Sato,P
André Longtin,Khashayar Pakdaman,P
Hiroyuki Miyamoto,Kenji Doya,P
Kenji Doya,Mitsuo Kawato,P
Jesper Tegnér,Xiao-Jing Wang,P
J. Leo van Hemmen,Walter Senn,P
Mark L. Latash,Gregor Schöner,P
Heejin Lee,Edgar A. Whitley,P
Carole L. Palmer,Cheryl Knott Malone,P
Peter Adams,Dirk P. Kroese,P
Darryn E. Bryant,Dirk P. Kroese,P
Vladimir Pavlovic,Simon Kasif,P
Douglas S. Greer,John D. Westbrook,P
Douglas S. Greer,Philip E. Bourne,P
Daniel R. Masys,Michael Gribskov,P
David Botstein,Russ B. Altman,P
Bin Ma,John Tromp,P
Piotr Formanowicz,Frédéric Guinand,P
Frédéric Guinand,Marta Kasprzak,P
Rolf Apweiler,Thure Etzold,P
Gad M. Landau,Alexander Bolshoy,P
Charles J. Colbourn,Martin Tompa,P
Alan C. H. Ling,Martin Tompa,P
Chris Fraley,Walter L. Ruzzo,P
Adrian E. Raftery,Walter L. Ruzzo,P
Ovidiu Ivanciuc,Werner Braun,P
Alex Bateman,Tom L. Blundell,P
Itsik Pe'er,Nir Friedman,P
Xin Chen,Ming Li 0001,P
Xin Chen,Bin Ma,P
Xin Chen,John Tromp,P
Mor Peleg,Russ B. Altman,P
Hans-Werner Mewes,Burkhard Morgenstern,P
Ross D. King,Luc Dehaspe,P
Ömer Egecioglu,Pavel A. Pevzner,P
Eileen Kraemer,Jian Wang,P
Eileen Kraemer,Jonathan Arnold,P
Jian Wang,Jonathan Arnold,P
Alberto Riva,Isaac S. Kohane,P
Alfonso Valencia,Joaquín Dopazo,P
Darrell Conklin,Inge Jonassen,P
Darrell Conklin,William R. Taylor,P
Lucila Ohno-Machado,Isaac S. Kohane,P
Jan Gorodkin,Christian Zwieb,P
Ming Liu,Michael K. Gilson,P
Andreas W. M. Dress,Hans-Werner Mewes,P
Ming Li 0001,Sam Kwong,P
Xin Chen,Sam Kwong,P
Xin Chen,Paul E. Kearney,P
Sam Kwong,Paul E. Kearney,P
Dirk Husmeier,Frank Wright,P
Kenta Nakai,Satoru Miyano,P
Louxin Zhang,Tin Wee Tan,P
Dennis F. Kibler,Pierre Baldi,P
Alexander V. Lukashin,Rainer Fuchs,P
Igor B. Rogozin,Eugene V. Koonin,P
Eugene V. Koonin,Luciano Milanesi,P
Ingvar Eidhammer,Darrell Conklin,P
Lynette Hirschman,Jun'ichi Tsujii,P
Lynette Hirschman,Limsoon Wong,P
Lynette Hirschman,Cathy H. Wu,P
Jun'ichi Tsujii,Limsoon Wong,P
Jun'ichi Tsujii,Cathy H. Wu,P
Limsoon Wong,Cathy H. Wu,P
John P. Robinson,Thomas L. Casavant,P
Trevor Hastie,David Botstein,P
Trevor Hastie,Russ B. Altman,P
Robert Tibshirani,David Botstein,P
Robert Tibshirani,Russ B. Altman,P
Vladimir B. Bajic,Vladimir Brusic,P
Guy Perrière,Desmond G. Higgins,P
Kenta Nakai,Akinori Sarai,P
David R. Haynor,Walter L. Ruzzo,P
Mark Borodovsky,Eugene V. Koonin,P
Mark Borodovsky,James W. Fickett,P
Mark Borodovsky,Gary D. Stormo,P
Eugene V. Koonin,James W. Fickett,P
Eugene V. Koonin,Gary D. Stormo,P
James W. Fickett,Gary D. Stormo,P
Catherine A. Ball,Terry Gaasterland,P
Catherine A. Ball,Christian J. Stoeckert Jr.,P
Catherine A. Ball,Alvis Brazma,P
Terry Gaasterland,Christian J. Stoeckert Jr.,P
Terry Gaasterland,Alvis Brazma,P
Christian J. Stoeckert Jr.,Alvis Brazma,P
Peter Jeavons,Richard Mott,P
Steve Daley,Guang-Ren Duan,P
Torsten Söderström,Michael Sebek,P
Torsten Söderström,Didier Henrion,P
Michael Sebek,Jan Jezek,P
Michael Sebek,Vladimír Kucera,P
Jan Jezek,Didier Henrion,P
Vladimír Kucera,Didier Henrion,P
Alessandro Astolfi,Romeo Ortega,P
Alessandro Astolfi,Rodolphe Sepulchre,P
Romeo Ortega,Rodolphe Sepulchre,P
Michael Larsen,Petar V. Kokotovic,P
Dragan Nesic,Andrew R. Teel,P
Bart De Moor,Brian D. O. Anderson,P
Brian D. O. Anderson,Peter Van Overschee,P
Michael Egmont-Petersen,Emile A. Hendriks,P
Michael Egmont-Petersen,Marcel J. T. Reinders,P
Michael Egmont-Petersen,Rob J. van der Geest,P
Emile A. Hendriks,Rob J. van der Geest,P
Emile A. Hendriks,Johan H. C. Reiber,P
Marcel J. T. Reinders,Rob J. van der Geest,P
Marcel J. T. Reinders,Johan H. C. Reiber,P
Alexander A. Pasko,Christophe Schlick,P
Zhengyou Zhang,Michael F. Cohen,P
Jeff Rickel,Daniel Thalmann,P
Shigeru Kuriyama,Toyohisa Kaneko,P
Nakhoon Baek,Jong Won Lee,P
Nakhoon Baek,Kwan Woo Ryu,P
Nakhoon Baek,James K. Hahn,P
Jong Won Lee,Kwan Woo Ryu,P
Kwan Woo Ryu,James K. Hahn,P
Baining Guo,Heung-Yeung Shum,P
Feng Liu,Yunhe Pan,P
Ernst-Erich Doberkat,Gregor Engels,P
Debora Weber-Wulff,Horst Lichter,P
Wilhelm Hasselbring,Hans-Jürgen Appelrath,P
Wilhelm Hasselbring,Jürgen Sauer,P
Lillykutty Jacob,Winston Khoon Guan Seah,P
Lillykutty Jacob,Akkihebbal L. Ananda,P
Winston Khoon Guan Seah,Akkihebbal L. Ananda,P
Iraj Saniee,Wim Sweldens,P
Iraj Saniee,Alan Weiss,P
Wim Sweldens,Alan Weiss,P
Erik Poll,Bart Jacobs 0001,P
Trevor I. Fenner,George Loizou,P
Raja Venkateswaran,Jörg Liebeherr,P
Aphrodite Tsalgatidou,Evaggelia Pitoura,P
Srikanth V. Krishnamurthy,Leandros Tassiulas,P
Anwar Elwalid,Steven H. Low,P
Steven H. Low,Indra Widjaja,P
Marvin K. Nakayama,Bülent Yener,P
Susan B. Davidson,Wang Chiew Tan,P
Ian Wakeman,Alan Jeffrey,P
Giuseppe Bianchi 0001,Nicola Blefari-Melazzi,P
Jesús González 0001,Juan Julián Merelo Guervós,P
Ignacio Rojas,Juan Julián Merelo Guervós,P
Héctor Pomares,Juan Julián Merelo Guervós,P
Serge Abiteboul,Marie-Christine Rousset,P
Sophie Cluet,Marie-Christine Rousset,P
Sergio Palazzo,Catherine Rosenberg,P
Serge Fdida,Otto Carlos Muniz Bandeira Duarte,P
Jon Crowcroft,Michael Fry,P
Jon Crowcroft,David Hutchison,P
Jon Crowcroft,Morris Sloman,P
Michael Fry,David Hutchison,P
Michael Fry,Morris Sloman,P
Michael Fry,Ian Wakeman,P
David Hutchison,Morris Sloman,P
David Hutchison,Ian Wakeman,P
Morris Sloman,Ian Wakeman,P
Rakesh Agrawal 0001,Daniel Gruhl,P
Richard Hofmann,Bruno Müller-Clostermann,P
Clark Jeffries,Arne A. Nilsson,P
Clark Jeffries,Steven P. Woolet,P
Arne A. Nilsson,Steven P. Woolet,P
Eitan Altman,R. Núñez Queija,P
David A. Maltz,Adrian Segall,P
Anupam Joshi,Timothy W. Finin,P
Anupam Joshi,Yelena Yesha,P
Timothy W. Finin,Yelena Yesha,P
Jun Gao,Peter Steenkiste,P
Jun Gao,Hui Zhang 0001,P
Peter Steenkiste,Hui Zhang 0001,P
Bülent Yener,Eran Gabber,P
Alexandra Poulovassilis,Peter T. Wood,P
Tobin J. Lehman,Alex Cozzi,P
Angela Bonifati,Stefano Paraboschi,P
Andrew T. Campbell,David Wetherall,P
Andrew T. Campbell,Raj Yavatkar,P
David Wetherall,Raj Yavatkar,P
Srikanth V. Krishnamurthy,Randy H. Katz,P
El Mostapha Aboulhamid,Ferhat Khendek,P
Simon Field,Paul W. P. J. Grefen,P
Injong Rhee,George N. Rouskas,P
Josep Domingo-Ferrer,Pieter H. Hartel,P
Teunis J. Ott,John S. Baras,P
Gérard Hébuterne,Guy Pujolle,P
Gabriel M. Kuper,Jérôme Siméon,P
Matt Welsh,Eric A. Brewer,P
Matt Welsh,Anthony D. Joseph,P
Matt Welsh,Randy H. Katz,P
Eric A. Brewer,David E. Culler,P
Eric A. Brewer,Anthony D. Joseph,P
David E. Culler,Anthony D. Joseph,P
David E. Culler,Randy H. Katz,P
Yvo Desmedt,Reihaneh Safavi-Naini,P
Yvo Desmedt,Huaxiong Wang,P
Yvo Desmedt,Lynn Margaret Batten,P
Yvo Desmedt,Josef Pieprzyk,P
Reihaneh Safavi-Naini,Lynn Margaret Batten,P
Huaxiong Wang,Lynn Margaret Batten,P
Lynn Margaret Batten,Josef Pieprzyk,P
Massimo Marchiori,Michael R. Lyu,P
Junehwa Song,Arun Iyengar,P
Junehwa Song,Daniel M. Dias,P
Hakan Deliç,Cem Ersoy,P
Andrea Borella,Elena Pagani,P
Andrea Borella,Gian Paolo Rossi 0001,P
Giovanni Cancellieri,Elena Pagani,P
Giovanni Cancellieri,Gian Paolo Rossi 0001,P
Hideaki Takeda 0001,Tsukasa Ogasawara,P
Shigeyuki Hosoe,Atsuo Kato,P
Toshio Tsuji,Sadao Kawamura,P
Makoto Kaneko,Sadao Kawamura,P
Jin'ichi Yamaguchi,Masahiro Fujita,P
Kosei Kitagaki,Takashi Suehiro,P
Shigeki Sugano,Takanori Shibata,P
Takayuki Tanaka,Kazuo Tanaka,P
Hiroshi G. Okuno,Hiroaki Kitano,P
David Eichmann,Padmini Srinivasan,P
James C. French,Fredric C. Gey,P
Allison L. Powell,Fredric C. Gey,P
Zhixiang Chen,Binhai Zhu,P
Victoria Bellotti,W. Keith Edwards,P
Mark S. Ackerman,Trevor Darrell,P
Gregory D. Abowd,Daniel Salber,P
Thomas P. Moran,Paul Dourish,P
Robert Schreiber,Vinod Kathail,P
Robert Schreiber,B. Ramakrishna Rau,P
Scott A. Mahlke,Vinod Kathail,P
Milos D. Ercegovac,John D. Villasenor,P
Manish Goel,Douglas L. Jones,P
Manish Goel,Kannan Ramchandran,P
Naresh R. Shanbhag,Douglas L. Jones,P
Naresh R. Shanbhag,Kannan Ramchandran,P
Pamela C. Cosman,Laurence B. Milstein,P
Colin D. Frank,Upamanyu Madhow,P
Michael J. Schulte,Graham A. Jullien,P
Gang Xu,Joseph R. Cavallaro,P
Gang Xu,Behnaam Aazhang,P
Albert M. Chan,Gregory W. Wornell,P
Luca Breveglieri,Vincenzo Piuri,P
Liang-Gee Chen,Hsueh-Ming Hang,P
Liang-Gee Chen,Ichiro Kuroda,P
Hsueh-Ming Hang,Ichiro Kuroda,P
Yu Hen Hu,Jan Larsen,P
Richard J. Kozick,Ananthram Swami,P
Francky Catthoor,Ivo Bolsens,P
Rajesh K. Gupta 0001,Taewhan Kim,P
Rajesh K. Gupta 0001,C. L. Liu 0001,P
H. Vincent Poor,Sergio Verdú,P
H. Vincent Poor,C. Richard Johnson Jr.,P
Sergio Verdú,C. Richard Johnson Jr.,P
H. Vincent Poor,Lang Tong,P
Seungjin Choi,Adel Belouchrani,P
Andrzej Cichocki,Adel Belouchrani,P
Qian Chen,Gérard G. Medioni,P
Hiroshi Suzuki,Keshab K. Parhi,P
Antonio Ortega,Abeer Alwan,P
Nirwan Ansari,Yun Q. Shi,P
Marc M. Van Hulle,Jan Larsen,P
Jan Larsen,Tülay Adali,P
Casimir A. Kulikowski,Ilya B. Muchnik,P
James C. Bezdek,Paul D. Gader,P
L. Wang,Gang Feng 0001,P
L. Wang,Jian Ma 0008,P
Nasser Kehtarnavaz,Caro Lucas,P
Kok Kiong Tan,Clarence W. de Silva,P
Kok Kiong Tan,H. Lee,P
Clarence W. de Silva,H. Lee,P
Rossella Brunetti,Alberto Bertoni,P
Carl L. Gardner,Anne Gelb,P
Marek A. Perkowski,Rolf Drechsler,P
Bogdan J. Falkowski,Rolf Drechsler,P
Shih-Chieh Chang,Sunil R. Das,P
M. N. S. Swamy,Yuke Wang,P
M. Omair Ahmad,Yuke Wang,P
Kevin F. Brennan,Y. Zhang,P
Koen Danckaert,Vivek Tiwari,P
Francky Catthoor,Vivek Tiwari,P
Hugo De Man,Vivek Tiwari,P
Mitchell A. Thornton,Wolfgang Günther 0001,P
Kiyoung Choi,Takayasu Sakurai,P
John Leslie King,Kalle Lyytinen,P
Betty H. C. Cheng,Kurt Stirewalt,P
Andreas L. Opdahl,Matti Rossi,P
Klaus Pohl,Andreas L. Opdahl,P
Klaus Pohl,Matti Rossi,P
Steve M. Easterbrook,Marsha Chechik,P
Boaz Golany,Dov Dori,P
Boaz Golany,Yair Wand,P
Dov Dori,Yair Wand,P
Hermann Kaindl,Sjaak Brinkkemper,P
Hermann Kaindl,Barbara Farbey,P
Hermann Kaindl,Constance L. Heitmeyer,P
Hermann Kaindl,Julio Cesar Sampaio do Prado Leite,P
Hermann Kaindl,Nancy R. Mead,P
Hermann Kaindl,John Mylopoulos,P
Hermann Kaindl,Jawed I. A. Siddiqi,P
Sjaak Brinkkemper,Barbara Farbey,P
Sjaak Brinkkemper,Constance L. Heitmeyer,P
Sjaak Brinkkemper,Julio Cesar Sampaio do Prado Leite,P
Sjaak Brinkkemper,Nancy R. Mead,P
Sjaak Brinkkemper,John Mylopoulos,P
Sjaak Brinkkemper,Jawed I. A. Siddiqi,P
Barbara Farbey,Constance L. Heitmeyer,P
Barbara Farbey,Julio Cesar Sampaio do Prado Leite,P
Barbara Farbey,Nancy R. Mead,P
Barbara Farbey,John Mylopoulos,P
Barbara Farbey,Jawed I. A. Siddiqi,P
Constance L. Heitmeyer,Julio Cesar Sampaio do Prado Leite,P
Constance L. Heitmeyer,Nancy R. Mead,P
Constance L. Heitmeyer,John Mylopoulos,P
Constance L. Heitmeyer,Jawed I. A. Siddiqi,P
Julio Cesar Sampaio do Prado Leite,Nancy R. Mead,P
Julio Cesar Sampaio do Prado Leite,John Mylopoulos,P
Julio Cesar Sampaio do Prado Leite,Jawed I. A. Siddiqi,P
Nancy R. Mead,John Mylopoulos,P
Nancy R. Mead,Jawed I. A. Siddiqi,P
John Mylopoulos,Jawed I. A. Siddiqi,P
Johnny S. Wong,Les Miller,P
Vasant G. Honavar,Les Miller,P
Vasant G. Honavar,Robyn R. Lutz,P
Les Miller,Robyn R. Lutz,P
Daniel Gross,Eric S. K. Yu,P
James Cummings 0001,Menachem Magidor,P
Steve Jackson,Alexander S. Kechris,P
Steve Jackson,Alain Louveau,P
Enrique Casanovas,Daniel Lascar,P
Enrique Casanovas,Anand Pillay,P
Yo Matsubara,Saharon Shelah,P
Charles W. Bostian,Scott F. Midkiff,P
Alfred U. Mac Rae,Naoto Kadowaki,P
Alfred U. Mac Rae,Takashi Takahashi,P
Alfred U. Mac Rae,Frank Gargione,P
Naoto Kadowaki,Frank Gargione,P
Takashi Takahashi,Frank Gargione,P
Sastri Kota,Mukul Goyal,P
Muneaki Ishida,Yoichi Hori,P
Kuntal Sengupta,Chi Chung Ko,P
Kit-Sang Tang,Sammy Chan,P
Kit-Sang Tang,Eric W. M. Wong,P
Yoichi Hori,Atsuo Kawamura,P
Sang Ho Lee,Man Hyung Lee,P
Sang Ho Lee,Fumio Harashima,P
Gilead Tadmor,Hanoch Lev-Ari,P
Frede Blaabjerg,Prasad N. Enjeti,P
John Kim Pedersen,Prasad N. Enjeti,P
Péter Baranyi,Ronald J. Patton,P
Yeung Yam,Ronald J. Patton,P
Qing-Guo Wang,Yong Zhang,P
Qiang Bi,Yong Zhang,P
Rainer Palm,Heinz Unbehauen,P
Kit-Sang Tang,Guanrong Chen,P
Kim-Fung Man,Guanrong Chen,P
Guanrong Chen,Sam Kwong,P
Yasutaka Fujimoto,Kouhei Ohnishi,P
Jian Yang,Philip Feinsilver,P
Jian Yang,René Schott,P
David Demirdjian,Trevor Darrell,P
Peter Johansen,Bjarne K. Ersbøll,P
Gary R. Bradski,Terrance E. Boult,P
Mohan M. Trivedi,Hiroshi Ishiguro,P
Tien-Tsin Wong,Heung-Yeung Shum,P
Atsuto Maki,Mutsumi Watanabe,P
Michael I. Miller,Laurent Younes,P
Alan L. Yuille,Ying Nian Wu,P
James M. Coughlan,Ying Nian Wu,P
James M. Coughlan,Song Chun Zhu,P
Kiriakos N. Kutulakos,Amnon Shashua,P
Steven M. Seitz,Adam Kalai,P
Steven M. Seitz,Heung-Yeung Shum,P
Adam Kalai,Heung-Yeung Shum,P
Peter R. Innocent,Jonathan M. Garibaldi,P
Alessandro Sarti,James A. Sethian,P
Hemant D. Tagare,David Clifford Wilson,P
Hemant D. Tagare,Edward A. Geiser,P
Kentaro Toyama,Andrew Blake 0001,P
Ting-Chuen Pong,HongJiang Zhang,P
Richard Szeliski,David Salesin,P
Sheng Bau,Lowell W. Beineke,P
Guantao Chen,Hikoe Enomoto,P
Guantao Chen,Katsuhiro Ota,P
Guantao Chen,Dingjun Lou,P
Hikoe Enomoto,Dingjun Lou,P
Katsuhiro Ota,Dingjun Lou,P
Brendan D. McKay,Edward Spence,P
R. Bruce Richter,Gelasio Salazar,P
Laura Bader,Antonio Cossidente,P
Laura Bader,Marialuisa J. de Resmini,P
Antonio Cossidente,Marialuisa J. de Resmini,P
